entityBeforeFullName;entityBeforeSimpleName;entityBeforeLocation;entityBeforeParameters;entityBeforeLine;entityBeforeParents;entityAfterFullName;entityAfterSimpleName;entityAfterLocation;entityAfterParameters;entityAfterLine;entityAfterParents;refactoringLevel;refactoringType;commitHash;abbreviatedCommitHash;authorName;authorEmail;authorDate;authorDateUnixTimestamp;committerName;committerEmail;committerDate;committerDateUnixTimestamp
guava.src.com.google.common.collect.ForwardingSortedSet#unsafeCompare(Object,Object);unsafeCompare(Object,Object);guava/src/com/google/common/collect/ForwardingSortedSet.java:3415:3717:3517:3716;o1,o2;94;False;guava.src.com.google.common.collect.ForwardingSortedMap#unsafeCompare(Comparator,Object,Object);unsafeCompare(Comparator,Object,Object);guava/src/com/google/common/collect/ForwardingSortedMap.java:4133:4494:4303:4493;comparator,o1,o2;115;False;MethodDeclaration;MOVE;6c23d7a636c9fc403053c4660dff55ed567b5740;6c23d7a636;-;-;Tue Jun 29 12:39:27 2021 -0700;1624995567;-;-;Tue Jun 29 12:42:21 2021 -0700;1624995741
guava.src.com.google.common.collect.LinkedListMultimap#getCopy(Object);getCopy(Object);guava/src/com/google/common/collect/LinkedListMultimap.java:19429:19559:19476:19558;key;641;False;guava.src.com.google.common.collect.LinkedListMultimap#getCopy(K);getCopy(K);guava/src/com/google/common/collect/LinkedListMultimap.java:21305:21440:21357:21439;key;671;False;MethodDeclaration;CHANGE_SIGNATURE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(Object,int);new(Object,int);guava/src/com/google/common/collect/LinkedListMultimap.java:15281:16261:15742:16260;key,index;470;True;guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(K,int);new(K,int);guava/src/com/google/common/collect/LinkedListMultimap.java:16908:17893:17374:17892;key,index;495;True;MethodDeclaration;CHANGE_SIGNATURE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
android.guava.src.com.google.common.collect.LinkedListMultimap#getCopy(Object);getCopy(Object);android/guava/src/com/google/common/collect/LinkedListMultimap.java:19469:19603:19520:19602;key;640;False;android.guava.src.com.google.common.collect.LinkedListMultimap#getCopy(K);getCopy(K);android/guava/src/com/google/common/collect/LinkedListMultimap.java:21204:21339:21256:21338;key;669;False;MethodDeclaration;CHANGE_SIGNATURE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(Object);new(Object);guava/src/com/google/common/collect/LinkedListMultimap.java:15021:15275:15140:15274;key;463;True;guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(K);new(K);guava/src/com/google/common/collect/LinkedListMultimap.java:16643:16902:16767:16901;key;488;True;MethodDeclaration;CHANGE_SIGNATURE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
guava.src.com.google.common.collect.LinkedListMultimap#removeAllNodes(Object);removeAllNodes(Object);guava/src/com/google/common/collect/LinkedListMultimap.java:10808:10964:10909:10963;key;295;False;android.guava.src.com.google.common.collect.LinkedListMultimap#removeAllNodes(K);removeAllNodes(K);android/guava/src/com/google/common/collect/LinkedListMultimap.java:12182:12343:12288:12342;key;318;False;MethodDeclaration;MOVE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
android.guava.src.com.google.common.collect.LinkedListMultimap#removeAllNodes(Object);removeAllNodes(Object);android/guava/src/com/google/common/collect/LinkedListMultimap.java:10780:10940:10885:10939;key;294;False;guava.src.com.google.common.collect.LinkedListMultimap#removeAllNodes(K);removeAllNodes(K);guava/src/com/google/common/collect/LinkedListMultimap.java:12283:12444:12389:12443;key;320;False;MethodDeclaration;MOVE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
android.guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(Object);new(Object);android/guava/src/com/google/common/collect/LinkedListMultimap.java:15033:15291:15156:15290;key;462;True;android.guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(K);new(K);android/guava/src/com/google/common/collect/LinkedListMultimap.java:16542:16801:16666:16800;key;486;True;MethodDeclaration;CHANGE_SIGNATURE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
android.guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(Object,int);new(Object,int);android/guava/src/com/google/common/collect/LinkedListMultimap.java:15297:16281:15762:16280;key,index;469;True;android.guava.src.com.google.common.collect.LinkedListMultimap.ValueForKeyIterator#new(K,int);new(K,int);android/guava/src/com/google/common/collect/LinkedListMultimap.java:16807:17792:17273:17791;key,index;493;True;MethodDeclaration;CHANGE_SIGNATURE;bd26a8c8139d4e65f38dfd3a2ab9753e3e3e35ba;bd26a8c813;-;-;Tue Jun 15 14:05:29 2021 -0700;1623791129;-;-;Tue Jun 15 14:08:00 2021 -0700;1623791280
android.guava.src.com.google.common.base.Predicates.IsEqualToPredicate#new(T);new(T);android/guava/src/com/google/common/base/Predicates.java:15451:15523:15489:15522;target;442;True;android.guava.src.com.google.common.base.Predicates.IsEqualToPredicate#new(Object);new(Object);android/guava/src/com/google/common/base/Predicates.java:16140:16217:16183:16216;target;453;True;MethodDeclaration;CHANGE_SIGNATURE;16c4412383e3092fe285ec7962276f1c0da62a6e;16c4412383;-;-;Tue Jun 15 10:49:32 2021 -0700;1623779372;-;-;Tue Jun 15 10:53:53 2021 -0700;1623779633
guava.src.com.google.common.base.Predicates.IsEqualToPredicate#new(T);new(T);guava/src/com/google/common/base/Predicates.java:15397:15469:15435:15468;target;442;True;guava.src.com.google.common.base.Predicates.IsEqualToPredicate#new(Object);new(Object);guava/src/com/google/common/base/Predicates.java:16140:16217:16183:16216;target;453;True;MethodDeclaration;CHANGE_SIGNATURE;16c4412383e3092fe285ec7962276f1c0da62a6e;16c4412383;-;-;Tue Jun 15 10:49:32 2021 -0700;1623779372;-;-;Tue Jun 15 10:53:53 2021 -0700;1623779633
guava.src.com.google.common.base.Predicates.IsEqualToPredicate#apply(T);apply(T);guava/src/com/google/common/base/Predicates.java:15475:15553:15516:15552;t;446;True;guava.src.com.google.common.base.Predicates.IsEqualToPredicate#apply(Object);apply(Object);guava/src/com/google/common/base/Predicates.java:16223:16320:16283:16319;o;457;True;MethodDeclaration;CHANGE_SIGNATURE;16c4412383e3092fe285ec7962276f1c0da62a6e;16c4412383;-;-;Tue Jun 15 10:49:32 2021 -0700;1623779372;-;-;Tue Jun 15 10:53:53 2021 -0700;1623779633
android.guava.src.com.google.common.base.Predicates.IsEqualToPredicate#apply(T);apply(T);android/guava/src/com/google/common/base/Predicates.java:15529:15607:15570:15606;t;446;True;android.guava.src.com.google.common.base.Predicates.IsEqualToPredicate#apply(Object);apply(Object);android/guava/src/com/google/common/base/Predicates.java:16223:16320:16283:16319;o;457;True;MethodDeclaration;CHANGE_SIGNATURE;16c4412383e3092fe285ec7962276f1c0da62a6e;16c4412383;-;-;Tue Jun 15 10:49:32 2021 -0700;1623779372;-;-;Tue Jun 15 10:53:53 2021 -0700;1623779633
guava.src.com.google.common.collect.Multisets#toMultiset(java.util.function.Function,java.util.function.ToIntFunction,java.util.function.Supplier);toMultiset(java.util.function.Function,java.util.function.ToIntFunction,java.util.function.Supplier);guava/src/com/google/common/collect/Multisets.java:2125:3343:3248:3342;elementFunction,countFunction,multisetSupplier;61;False;guava.src.com.google.common.collect.Multisets#toMultiset(Function,ToIntFunction,Supplier);toMultiset(Function,ToIntFunction,Supplier);guava/src/com/google/common/collect/Multisets.java:2357:3586:3491:3585;elementFunction,countFunction,multisetSupplier;67;False;MethodDeclaration;CHANGE_SIGNATURE;ea0e0d6580f29db1c55c728c81ae1294bb86d3f6;ea0e0d6580;-;-;Tue Jun 1 15:05:06 2021 -0700;1622585106;-;-;Tue Jun 1 15:07:10 2021 -0700;1622585230
guava.src.com.google.common.collect.RegularImmutableMultiset#hashFloodingDetected(Multisets.ImmutableEntry[]);hashFloodingDetected(Multisets.ImmutableEntry[]);guava/src/com/google/common/collect/RegularImmutableMultiset.java:3342:3779:3428:3778;hashTable;84;False;guava.src.com.google.common.collect.RegularImmutableMultiset#hashFloodingDetected(ImmutableEntry[]);hashFloodingDetected(ImmutableEntry[]);guava/src/com/google/common/collect/RegularImmutableMultiset.java:3572:3979:3658:3978;hashTable;88;False;MethodDeclaration;CHANGE_SIGNATURE;ea0e0d6580f29db1c55c728c81ae1294bb86d3f6;ea0e0d6580;-;-;Tue Jun 1 15:05:06 2021 -0700;1622585106;-;-;Tue Jun 1 15:07:10 2021 -0700;1622585230
guava-tests.test.com.google.common.base.StopwatchTest#testElapsed_duration();testElapsed_duration();guava-tests/test/com/google/common/base/StopwatchTest.java:4599:4858:4654:4857;;171;False;guava-tests.test.com.google.common.base.StopwatchJavaTimeTest#testElapsed_duration();testElapsed_duration();guava-tests/test/com/google/common/base/StopwatchJavaTimeTest.java:1057:1297:1093:1296;;30;False;MethodDeclaration;MOVE;0cd9aaf449c27af887e555c2f79e68e12b5db2a4;0cd9aaf449;-;-;Tue Jun 1 12:15:22 2021 -0700;1622574922;-;-;Tue Jun 1 12:18:06 2021 -0700;1622575086
guava.src.com.google.common.collect.ImmutableSet#hashFloodingDetected(Object[]);hashFloodingDetected(Object[]);guava/src/com/google/common/collect/ImmutableSet.java:23787:26508:25270:26507;hashTable;675;False;guava.src.com.google.common.collect.ImmutableSet.RegularSetBuilderImpl#hashFloodingDetected(Object[]);hashFloodingDetected(Object[]);guava/src/com/google/common/collect/ImmutableSet.java:29257:32138:30821:32137;hashTable;802;True;MethodDeclaration;INTERNAL_MOVE;aaeeac7b8e0504cb02a8b4336ad0a8969d986158;aaeeac7b8e;-;-;Thu May 27 04:02:55 2021 -0700;1622113375;-;-;Thu May 27 04:06:23 2021 -0700;1622113583
guava.src.com.google.common.collect.ImmutableSet#maxRunBeforeFallback(int);maxRunBeforeFallback(int);guava/src/com/google/common/collect/ImmutableSet.java:26512:26937:26850:26936;tableSize;738;False;guava.src.com.google.common.collect.ImmutableSet.RegularSetBuilderImpl#maxRunBeforeFallback(int);maxRunBeforeFallback(int);guava/src/com/google/common/collect/ImmutableSet.java:32144:32575:32484:32574;tableSize;866;True;MethodDeclaration;INTERNAL_MOVE;aaeeac7b8e0504cb02a8b4336ad0a8969d986158;aaeeac7b8e;-;-;Thu May 27 04:02:55 2021 -0700;1622113375;-;-;Thu May 27 04:06:23 2021 -0700;1622113583
guava.src.com.google.common.collect.ImmutableSet#rebuildHashTable(int,Object[],int);rebuildHashTable(int,Object[],int);guava/src/com/google/common/collect/ImmutableSet.java:16283:16844:16447:16843;newTableSize,elements,n;442;False;guava.src.com.google.common.collect.ImmutableSet.RegularSetBuilderImpl#rebuildHashTable(int,Object[],int);rebuildHashTable(int,Object[],int);guava/src/com/google/common/collect/ImmutableSet.java:27556:28313:27751:28312;newTableSize,elements,n;764;True;MethodDeclaration;INTERNAL_MOVE;aaeeac7b8e0504cb02a8b4336ad0a8969d986158;aaeeac7b8e;-;-;Thu May 27 04:02:55 2021 -0700;1622113375;-;-;Thu May 27 04:06:23 2021 -0700;1622113583
guava.src.com.google.common.reflect.Element#isAnnotationPresent(Class);isAnnotationPresent(Class);guava/src/com/google/common/reflect/Element.java:1611:1780:1710:1779;annotationClass;50;False;android.guava.src.com.google.common.reflect.Invokable#isAnnotationPresent(Class);isAnnotationPresent(Class);android/guava/src/com/google/common/reflect/Invokable.java:3564:3733:3663:3732;annotationClass;87;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
guava.src.com.google.common.reflect.Element#getModifiers();getModifiers();guava/src/com/google/common/reflect/Element.java:2606:2689:2651:2688;;91;False;guava.src.com.google.common.reflect.Invokable#getModifiers();getModifiers();guava/src/com/google/common/reflect/Invokable.java:5461:5544:5506:5543;;143;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
guava.src.com.google.common.reflect.Element#isPublic();isPublic();guava/src/com/google/common/reflect/Element.java:2782:2913:2863:2912;;101;False;guava.src.com.google.common.reflect.Invokable#isPublic();isPublic();guava/src/com/google/common/reflect/Invokable.java:5637:5768:5718:5767;;153;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
android.guava-tests.test.com.google.common.reflect.ElementTest#testUnannotatedMethod();testUnannotatedMethod();android/guava-tests/test/com/google/common/reflect/ElementTest.java:5675:5847:5729:5846;;167;False;android.guava-tests.test.com.google.common.reflect.InvokableTest#testUnannotatedMethod();testUnannotatedMethod();android/guava-tests/test/com/google/common/reflect/InvokableTest.java:6229:6418:6283:6417;;159;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
guava-tests.test.com.google.common.reflect.ElementTest#testFinalMethod();testFinalMethod();guava-tests/test/com/google/common/reflect/ElementTest.java:5015:5327:5063:5326;;147;False;guava-tests.test.com.google.common.reflect.InvokableTest#testFinalMethod();testFinalMethod();guava-tests/test/com/google/common/reflect/InvokableTest.java:5531:5868:5579:5867;;139;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
guava-tests.test.com.google.common.reflect.ElementTest#testPrivateMethod();testPrivateMethod();guava-tests/test/com/google/common/reflect/ElementTest.java:4247:4607:4297:4606;;126;False;guava-tests.test.com.google.common.reflect.InvokableTest#testPrivateMethod();testPrivateMethod();guava-tests/test/com/google/common/reflect/InvokableTest.java:4707:5094:4757:5093;;118;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
guava.src.com.google.common.reflect.Element#hashCode();hashCode();guava/src/com/google/common/reflect/Element.java:4923:4992:4958:4991;;171;False;guava.src.com.google.common.reflect.Invokable#hashCode();hashCode();guava/src/com/google/common/reflect/Invokable.java:7796:7865:7831:7864;;223;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
android.guava.src.com.google.common.reflect.Element#isSynchronized();isSynchronized();android/guava/src/com/google/common/reflect/Element.java:4254:4402:4346:4401;;147;False;android.guava.src.com.google.common.reflect.Invokable#isSynchronized();isSynchronized();android/guava/src/com/google/common/reflect/Invokable.java:7069:7217:7161:7216;;198;False;MethodDeclaration;MOVE;12af215974de4b1db65e226270f7bd82be58d3ac;12af215974;-;-;Mon May 24 15:05:28 2021 -0700;1621893928;-;-;Mon May 24 15:08:23 2021 -0700;1621894103
