id;entityBeforeFullName;entityBeforeSimpleName;entityBeforeLocation;entityBeforeParameters;entityBeforeLine;entityBeforeParents;entityAfterFullName;entityAfterSimpleName;entityAfterLocation;entityAfterParameters;entityAfterLine;entityAfterParents;refactoringLevel;refactoringType;commitHash;abbreviatedCommitHash;authorName;authorEmail;authorDate;authorDateUnixTimestamp;committerName;committerEmail;committerDate;committerDateUnixTimestamp;idOracle;descriptionOracle
0;org.gradle.platform.base.binary.BaseBinarySpec#getAllSources();;;;;;org.gradle.platform.base.binary.BaseBinarySpec#getInputs();;;;;;MethodDeclaration;EXTRACT;79c66ceab11dae0b9fd1dade7bb4120028738705;79c66ceab;;;;;;;;;1126709;Extract Method public getInputs() : Set<LanguageSourceSet> extracted from public getAllSources() : Set<LanguageSourceSet> in class org.gradle.platform.base.binary.BaseBinarySpec
1;org.gradle.play.plugins.PlayPluginConfigurations.PlayConfiguration#getFileCollection();;;;;;org.gradle.play.plugins.PlayPluginConfigurations.PlayConfiguration#getConfiguration();;;;;;MethodDeclaration;EXTRACT;0e7345a9c10863dca9217ad902b825db50fed01f;0e7345a9c;;;;;;;;;1126720;Extract Method private getConfiguration() : Configuration extracted from package getFileCollection() : FileCollection in class org.gradle.play.plugins.PlayPluginConfigurations.PlayConfiguration
2;org.gradle.play.internal.run.PlayApplicationDeploymentHandle#isRunning();;;;;;org.gradle.play.internal.run.PlayApplicationRunnerToken#isRunning();;;;;;MethodDeclaration;EXTRACT_MOVE;527ac38334000e105daacb2aca25cb345d77c01e;527ac3833;;;;;;;;;1129713;Extract And Move Method public isRunning() : boolean extracted from public isRunning() : boolean in class org.gradle.play.internal.run.PlayApplicationDeploymentHandle & moved to class org.gradle.play.internal.run.PlayApplicationRunnerToken
3;org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain#select(NativePlatformInternal);;;;;;org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain#createPlatformToolProvider(NativePlatformInternal);;;;;;MethodDeclaration;EXTRACT;681dc6346ce3cf5be5c5985faad120a18949cee0;681dc6346;;;;;;;;;1148642;Extract Method private createPlatformToolProvider(targetPlatform NativePlatformInternal) : PlatformToolProvider extracted from public select(targetPlatform NativePlatformInternal) : PlatformToolProvider in class org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain
